Time,Calls in SL,BH,Hoop,Wait T,C,Floor,IB Calls,OB Calls,IB Voicemail Calls,IB Forwarded Calls,IB Overflow Calls,IB Regular Calls,Aban In Queue,Avg. Wait Time,SL %,SL % - 18s,IB Regular Calls Completed,IB Handled,IB AHT,OB Handled,OB AHT
5/26/2021 20:30,0,Business Hours,41,0,,41,4,0,0,0,4,0,0,,,,0,0,,0,
5/26/2021 20:30,0,Business Hours,41,0,,41,4,0,3,0,0,1,0,0,,,1,0,,0,
5/26/2021 21:00,0,Business Hours,42,0,,42,4,0,0,0,4,0,0,,,,0,0,,0,
5/26/2021 21:00,0,Business Hours,42,0,,42,6,0,1,0,1,4,0,0,,,3,0,,0,
5/26/2021 21:30,0,Business Hours,43,0,,43,5,0,0,0,5,0,0,,,,0,0,,0,
5/26/2021 21:30,0,Business Hours,43,0,,43,7,0,3,0,1,3,0,0,,,2,0,,0,
5/26/2021 22:00,0,Out of BH,44,0,,44,3,0,0,0,3,0,0,,,,0,0,,0,
5/26/2021 22:00,0,Out of BH,44,0,,44,11,0,2,0,4,5,0,0,,,4,0,,0,
5/26/2021 22:30,0,Out of BH,45,0,,45,1,0,0,0,1,0,0,,,,0,0,,0,
5/26/2021 22:30,0,Out of BH,45,0,,45,3,0,1,0,1,1,0,0,,,1,0,,0,
5/26/2021 23:00,0,Out of BH,46,0,,46,2,0,1,0,1,0,0,0,,,0,0,,0,
5/26/2021 23:30,0,Out of BH,47,0,,47,2,0,1,0,1,0,0,0,,,0,0,,0,
5/27/2021 0:00,0,Out of BH,0,0,,0,2,0,0,0,1,1,0,0,,,1,0,,0,
5/27/2021 4:30,0,Out of BH,9,0,,9,2,0,0,0,0,2,0,0,,,2,0,,0,
5/27/2021 4:30,0,Out of BH,9,0,,9,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,0,1,0,,,,0,0,,0,
5/27/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,1,0,0,,,,0,0,,0,
5/27/2021 5:30,0,Out of BH,11,0,,11,1,0,1,0,0,0,0,0,,,0,0,,0,
5/27/2021 5:30,0,Out of BH,11,0,,11,1,0,0,0,1,0,0,,,,0,0,,0,
5/27/2021 6:00,0,Out of BH,12,0,,12,1,0,0,0,0,1,0,0,,,1,0,,0,
5/27/2021 6:00,0,Out of BH,12,0,,12,1,0,0,0,1,0,0,,,,0,0,,0,
5/27/2021 6:30,0,Out of BH,13,0,,13,1,0,0,0,0,1,0,0,,,1,0,,0,
5/27/2021 6:30,0,Out of BH,13,0,,13,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 7:00,0,Out of BH,14,0,,14,4,0,2,0,0,2,0,0,,,1,0,,0,
5/27/2021 7:00,0,Out of BH,14,0,,14,3,0,0,0,3,0,0,,,,0,0,,0,
5/27/2021 7:30,0,Out of BH,15,0,,15,2,0,1,0,0,1,0,0,,,1,0,,0,
5/27/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 8:00,0,Business Hours,16,0,,16,4,0,0,0,0,4,0,0,,,3,0,,0,
5/27/2021 8:00,0,Business Hours,16,0,,16,4,0,0,0,4,0,0,,,,0,0,,0,
5/27/2021 8:30,0,Business Hours,17,0,,17,11,0,2,0,4,5,0,0,,,3,0,,0,
5/27/2021 8:30,0,Business Hours,17,0,,17,3,0,0,0,3,0,0,,,,0,0,,0,
5/27/2021 9:00,1,Business Hours,18,30,,18,1,0,0,0,0,1,0,30,1,0,1,1,236,0,
5/27/2021 9:00,15,Business Hours,18,196,,18,18,22,0,2,0,16,0,15.08,0.92,0.77,13,13,314,22,135.32
5/27/2021 9:30,1,Business Hours,19,9,,19,1,0,0,0,0,1,0,9,1,1,1,1,355,0,
5/27/2021 9:30,16,Business Hours,19,145,,19,17,4,0,1,0,16,0,11.15,1,0.77,13,13,295,3,80.33
5/27/2021 10:00,12,Business Hours,20,72,,20,12,0,0,0,0,12,1,10.25,1,1,7,7,301,0,
5/27/2021 10:30,18,Business Hours,21,205,,21,19,0,0,1,0,18,0,14.64,1,0.79,14,14,316,0,
5/27/2021 10:30,2,Business Hours,21,13,,21,2,0,0,0,0,2,0,6.5,1,1,2,2,568,0,
5/27/2021 11:00,8,Business Hours,22,393,,22,11,0,0,0,0,11,0,35.73,0.73,0.55,11,11,277,0,
5/27/2021 11:00,2,Business Hours,22,12,,22,2,0,0,0,0,2,0,12,1,1,1,1,571,0,
5/27/2021 11:30,10,Business Hours,23,139,,23,10,3,0,0,0,10,0,15.4,1,0.7,9,10,193,3,98.33
5/27/2021 11:30,1,Business Hours,23,5,,23,1,0,0,0,0,1,0,5,1,1,1,1,161,0,
5/27/2021 12:00,14,Business Hours,24,246,,24,16,1,0,1,0,15,0,20.5,0.92,0.58,12,12,263,1,276
5/27/2021 12:30,7,Business Hours,25,66,,25,8,0,0,1,0,7,0,11,1,1,6,6,299,0,
5/27/2021 12:30,1,Business Hours,25,10,,25,1,0,0,0,0,1,0,10,1,1,1,1,177,0,
5/27/2021 13:00,6,Business Hours,26,127,,26,7,0,0,0,0,7,0,18.14,0.86,0.86,7,7,420,0,
5/27/2021 13:00,1,Business Hours,26,11,,26,1,0,0,0,0,1,0,11,1,1,1,1,259,0,
5/27/2021 13:30,7,Business Hours,27,82,,27,7,0,0,0,0,7,0,13.67,1,0.83,6,6,212,0,
5/27/2021 13:30,1,Business Hours,27,12,,27,1,0,0,0,0,1,0,12,1,1,1,1,384,0,
5/27/2021 14:00,9,Business Hours,28,157,,28,10,1,0,0,0,10,0,15.7,0.9,0.8,10,10,276,1,99
5/27/2021 14:30,7,Business Hours,29,78,,29,7,1,0,0,0,7,0,13,1,0.86,6,7,272,1,65
5/27/2021 15:00,13,Business Hours,30,175,,30,13,1,0,0,0,13,0,14.58,1,0.58,12,12,309,1,187
5/27/2021 15:30,3,Business Hours,31,35,,31,3,1,0,0,0,3,0,11.67,1,1,3,3,364,1,124
5/27/2021 16:00,8,Business Hours,32,82,,32,8,1,0,0,0,8,0,11.75,1,0.88,7,8,290,1,132
5/27/2021 16:30,3,Business Hours,33,31,,33,3,0,0,0,0,3,0,10.33,1,1,3,3,525,0,
5/27/2021 17:00,1,Business Hours,34,11,,34,1,0,0,0,0,1,0,11,1,1,1,1,301,0,
5/27/2021 17:30,8,Business Hours,35,122,,35,8,0,0,0,0,8,0,15.25,1,0.75,8,8,266,0,
5/27/2021 17:30,1,Business Hours,35,8,,35,1,0,0,0,0,1,0,8,1,1,1,1,317,0,
5/27/2021 18:00,0,Business Hours,36,0,,36,4,0,0,0,4,0,0,,,,0,0,,0,
5/27/2021 18:00,0,Business Hours,36,0,,36,4,0,1,0,0,3,0,0,,,3,0,,0,
5/27/2021 18:30,0,Business Hours,37,0,,37,4,0,0,0,4,0,0,,,,0,0,,0,
5/27/2021 18:30,0,Business Hours,37,0,,37,4,0,1,0,0,3,0,0,,,3,0,,0,
5/27/2021 19:00,0,Business Hours,38,0,,38,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 19:00,0,Business Hours,38,0,,38,2,0,2,0,0,0,0,0,,,0,0,,0,
5/27/2021 19:30,0,Business Hours,39,0,,39,7,0,0,0,7,0,0,,,,0,0,,0,
5/27/2021 19:30,0,Business Hours,39,0,,39,7,0,2,0,0,5,0,0,,,4,0,,0,
5/27/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,5,0,0,,,,0,0,,0,
5/27/2021 20:00,0,Business Hours,40,0,,40,5,0,4,0,0,1,0,0,,,0,0,,0,
5/27/2021 20:30,0,Business Hours,41,0,,41,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 20:30,0,Business Hours,41,0,,41,2,0,0,0,0,2,0,0,,,1,0,,0,
5/27/2021 21:00,0,Business Hours,42,0,,42,2,0,0,0,1,1,0,0,,,1,0,,0,
5/27/2021 21:30,0,Business Hours,43,0,,43,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 21:30,0,Business Hours,43,0,,43,4,0,2,0,1,1,0,0,,,1,0,,0,
5/27/2021 22:30,0,Out of BH,45,0,,45,3,0,0,0,3,0,0,,,,0,0,,0,
5/27/2021 22:30,0,Out of BH,45,0,,45,5,0,3,0,1,1,0,0,,,1,0,,0,
5/27/2021 23:00,0,Out of BH,46,0,,46,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 23:00,0,Out of BH,46,0,,46,2,0,0,0,0,2,0,0,,,2,0,,0,
5/27/2021 23:30,0,Out of BH,47,0,,47,2,0,0,0,2,0,0,,,,0,0,,0,
5/27/2021 23:30,0,Out of BH,47,0,,47,2,0,1,0,0,1,0,0,,,1,0,,0,
5/28/2021 0:00,0,Out of BH,0,0,,0,2,0,0,0,1,1,0,0,,,1,0,,0,
5/28/2021 0:30,0,Out of BH,1,0,,1,4,0,1,0,2,1,0,0,,,1,0,,0,
5/28/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
5/28/2021 6:30,0,Out of BH,13,0,,13,4,0,2,0,0,2,0,0,,,1,0,,0,
5/28/2021 6:30,0,Out of BH,13,0,,13,4,0,0,0,4,0,0,,,,0,0,,0,
5/28/2021 7:00,0,Out of BH,14,0,,14,1,0,1,0,0,0,0,0,,,0,0,,0,
5/28/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,1,0,0,,,,0,0,,0,
5/28/2021 7:30,0,Out of BH,15,0,,15,4,0,0,0,0,4,0,0,,,4,0,,0,
5/28/2021 7:30,0,Out of BH,15,0,,15,4,0,0,0,4,0,0,,,,0,0,,0,
5/28/2021 8:00,0,Business Hours,16,0,,16,5,0,2,0,1,2,0,0,,,1,0,,0,
5/28/2021 8:00,0,Business Hours,16,0,,16,3,0,0,0,3,0,0,,,,0,0,,0,
5/28/2021 8:30,0,Business Hours,17,0,,17,14,0,3,0,1,10,0,0,,,9,0,,0,
5/28/2021 8:30,0,Business Hours,17,0,,17,12,0,0,0,12,0,0,,,,0,0,,0,
5/28/2021 9:00,2,Business Hours,18,23,,18,2,0,0,0,0,2,0,11.5,1,1,2,2,290,0,
5/28/2021 9:00,12,Business Hours,18,86,,18,12,16,0,0,0,12,0,9.56,1,1,9,9,381,13,189.31
5/28/2021 9:30,2,Business Hours,19,14,,19,2,0,0,0,0,2,0,7,1,1,2,2,605,0,
5/28/2021 9:30,16,Business Hours,19,175,,19,16,8,0,0,0,16,0,12.5,1,0.86,14,14,365,8,117.63
5/28/2021 10:00,8,Business Hours,20,82,,20,8,1,0,0,0,8,0,11.71,1,1,7,7,308,1,153
5/28/2021 10:30,6,Business Hours,21,53,,21,6,0,0,0,0,6,0,10.6,1,1,5,5,241,0,
5/28/2021 11:00,9,Business Hours,22,164,,22,10,1,0,0,0,10,0,16.4,0.9,0.8,10,10,348,1,93
5/28/2021 11:00,2,Business Hours,22,16,,22,2,0,0,0,0,2,0,8,1,1,2,2,229,0,
5/28/2021 11:30,10,Business Hours,23,75,,23,10,0,0,0,0,10,0,10.71,1,1,7,7,390,0,
5/28/2021 12:00,5,Business Hours,24,56,,24,6,2,0,1,0,5,0,11.2,1,1,5,5,273,2,174
5/28/2021 12:30,19,Business Hours,25,296,,25,22,0,0,2,0,20,0,14.8,0.95,0.85,20,20,316,0,
5/28/2021 13:00,5,Business Hours,26,62,,26,5,1,0,0,0,5,0,12.4,1,1,5,5,237,1,186
5/28/2021 13:30,5,Business Hours,27,191,,27,8,0,0,0,0,8,0,27.29,0.57,0.43,7,7,368,0,
5/28/2021 14:00,8,Business Hours,28,78,,28,9,0,0,1,0,8,0,11.14,1,1,7,7,392,0,
5/28/2021 14:30,4,Business Hours,29,29,,29,4,0,0,0,0,4,0,9.67,1,1,3,3,270,0,
5/28/2021 14:30,2,Business Hours,29,15,,29,2,0,0,0,0,2,0,7.5,1,1,2,2,231,0,
5/28/2021 15:00,9,Business Hours,30,79,,30,9,1,0,0,0,9,0,9.88,1,1,8,8,339,1,112
5/28/2021 15:30,8,Business Hours,31,68,,31,8,0,0,0,0,8,0,11.33,1,1,6,6,267,0,
5/28/2021 16:00,10,Business Hours,32,111,,32,10,0,0,0,0,10,0,13.88,1,0.88,8,8,253,0,
5/28/2021 16:30,8,Business Hours,33,95,,33,8,1,0,0,0,8,0,11.88,1,0.88,8,8,388,1,156
5/28/2021 16:30,2,Business Hours,33,9,,33,2,0,0,0,0,2,0,9,1,1,1,1,205,0,
5/28/2021 17:00,7,Business Hours,34,84,,34,7,2,0,0,0,7,0,12,1,0.86,7,7,354,1,192
5/28/2021 17:30,11,Business Hours,35,159,,35,12,0,0,0,0,12,0,17.67,0.89,0.78,9,9,261,0,
5/28/2021 17:30,3,Business Hours,35,19,,35,3,0,0,0,0,3,1,9.33,1,1,2,2,381,0,
5/28/2021 18:00,0,Business Hours,36,0,,36,4,0,0,0,4,0,0,,,,0,0,,0,
5/28/2021 18:00,0,Business Hours,36,0,,36,4,0,2,0,0,2,0,0,,,2,0,,0,
5/28/2021 18:30,0,Business Hours,37,0,,37,9,0,0,0,9,0,0,,,,0,0,,0,
5/28/2021 18:30,0,Business Hours,37,0,,37,9,0,3,0,0,6,0,0,,,6,0,,0,
5/28/2021 19:00,0,Business Hours,38,0,,38,4,0,0,0,4,0,0,,,,0,0,,0,
5/28/2021 19:00,0,Business Hours,38,0,,38,6,0,2,0,1,3,0,0,,,2,0,,0,
5/28/2021 19:30,0,Business Hours,39,0,,39,4,0,0,0,4,0,0,,,,0,0,,0,
5/28/2021 19:30,0,Business Hours,39,0,,39,4,0,1,0,0,3,0,0,,,2,0,,0,
5/28/2021 20:00,0,Business Hours,40,0,,40,2,0,0,0,2,0,0,,,,0,0,,0,
5/28/2021 20:00,0,Business Hours,40,0,,40,2,0,1,0,0,1,0,0,,,1,0,,0,
5/28/2021 20:30,0,Business Hours,41,0,,41,3,0,0,0,3,0,0,,,,0,0,,0,
5/28/2021 20:30,0,Business Hours,41,0,,41,3,0,1,0,0,2,0,0,,,2,0,,0,
5/28/2021 21:00,0,Business Hours,42,0,,42,5,0,0,0,5,0,0,,,,0,0,,0,
5/28/2021 21:00,0,Business Hours,42,0,,42,7,0,3,0,1,3,0,0,,,3,0,,0,
5/28/2021 22:00,0,Out of BH,44,0,,44,2,0,0,0,2,0,0,,,,0,0,,0,
5/28/2021 22:00,0,Out of BH,44,0,,44,4,0,2,0,1,1,0,0,,,1,0,,0,
5/28/2021 22:30,0,Out of BH,45,0,,45,2,0,0,0,1,1,0,0,,,1,0,,0,
5/28/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,1,0,0,,,,0,0,,0,
5/28/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,0,1,0,0,,,1,0,,0,
5/29/2021 0:00,0,Out of BH,0,0,,0,2,0,1,0,1,0,0,0,,,0,0,,0,
5/29/2021 1:30,0,Out of BH,3,0,,3,1,0,1,0,0,0,0,0,,,0,0,,0,
5/29/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
5/29/2021 4:30,0,Out of BH,9,0,,9,1,0,1,0,0,0,0,0,,,0,0,,0,
5/29/2021 4:30,0,Out of BH,9,0,,9,1,0,0,0,1,0,0,,,,0,0,,0,
5/29/2021 6:00,0,Out of BH,12,0,,12,2,0,0,0,1,1,0,0,,,1,0,,0,
5/29/2021 6:30,0,Out of BH,13,0,,13,3,0,1,0,0,2,0,0,,,1,0,,0,
5/29/2021 6:30,0,Out of BH,13,0,,13,3,0,0,0,3,0,0,,,,0,0,,0,
5/29/2021 7:00,0,Out of BH,14,0,,14,2,0,0,0,1,1,0,0,,,1,0,,0,
5/29/2021 8:30,0,Business Hours,17,0,,17,6,0,1,0,0,5,0,0,,,4,0,,0,
5/29/2021 8:30,0,Business Hours,17,0,,17,6,0,0,0,6,0,0,,,,0,0,,0,
5/29/2021 9:00,8,Business Hours,18,92,,18,11,8,0,2,0,9,1,11.56,0.89,0.89,8,8,357,8,111.38
5/29/2021 9:30,12,Business Hours,19,112,,19,12,7,0,0,0,12,0,10.18,1,1,11,11,250,7,107
5/29/2021 10:00,9,Business Hours,20,93,,20,10,4,1,0,0,9,0,10.3,1,1,9,9,265,4,102
5/29/2021 10:30,3,Business Hours,21,42,,21,3,1,0,0,0,3,0,14,1,0.67,3,3,317,1,211
5/29/2021 11:00,9,Business Hours,22,66,,22,10,0,0,1,0,9,0,8.25,1,1,8,8,275,0,
5/29/2021 11:00,1,Business Hours,22,14,,22,1,0,0,0,0,1,0,14,1,1,1,1,107,0,
5/29/2021 11:30,10,Business Hours,23,107,,23,10,1,0,0,0,10,0,10.7,1,0.9,10,10,406,1,200
5/29/2021 11:30,1,Business Hours,23,97,,23,2,0,0,0,0,2,0,48.5,0.5,0,2,2,315,0,
5/29/2021 12:00,10,Business Hours,24,129,,24,10,0,0,0,0,10,0,14.33,1,0.78,9,9,304,0,
5/29/2021 12:00,2,Business Hours,24,13,,24,2,0,0,0,0,2,0,6.5,1,1,2,2,317,0,
5/29/2021 12:30,8,Business Hours,25,101,,25,8,0,0,0,0,8,0,12.63,1,0.88,8,8,303,0,
5/29/2021 13:00,10,Business Hours,26,106,,26,11,1,1,0,0,10,0,10.55,1,0.9,10,10,330,1,176
5/29/2021 13:30,6,Business Hours,27,31,,27,6,1,0,0,0,6,0,7.75,1,1,4,4,249,1,358
5/29/2021 13:30,1,Business Hours,27,8,,27,1,0,0,0,0,1,0,8,1,1,1,1,326,0,
5/29/2021 14:00,7,Business Hours,28,56,,28,7,0,0,0,0,7,0,11.2,1,1,5,5,387,0,
5/29/2021 14:00,1,Business Hours,28,11,,28,1,0,0,0,0,1,0,11,1,1,1,1,278,0,
5/29/2021 14:30,2,Business Hours,29,23,,29,2,2,0,0,0,2,0,11.5,1,1,2,2,233,0,
5/29/2021 15:00,6,Business Hours,30,49,,30,8,0,1,1,0,6,0,8.14,1,1,6,6,411,0,
5/29/2021 15:00,1,Business Hours,30,6,,30,1,0,0,0,0,1,0,6,1,1,1,1,188,0,
5/29/2021 15:30,5,Business Hours,31,49,,31,5,0,0,0,0,5,0,9.8,1,1,5,5,353,0,
5/29/2021 16:00,11,Business Hours,32,114,,32,11,0,0,0,0,11,0,11.4,1,0.8,10,10,405,0,
5/29/2021 16:30,12,Business Hours,33,125,,33,16,1,0,2,0,14,0,13.89,0.89,0.89,9,9,442,1,197
5/29/2021 17:00,2,Business Hours,34,16,,34,2,0,0,0,0,2,0,8,1,1,2,2,254,0,
5/29/2021 17:00,1,Business Hours,34,10,,34,1,0,0,0,0,1,0,10,1,1,1,1,132,0,
5/29/2021 17:30,2,Business Hours,35,53,,35,3,0,0,0,0,3,1,26.67,0.67,0.33,2,2,192,0,
5/29/2021 18:00,0,Business Hours,36,0,,36,4,0,0,0,4,0,0,,,,0,0,,0,
5/29/2021 18:00,0,Business Hours,36,0,,36,4,0,1,0,0,3,0,0,,,3,0,,0,
5/29/2021 18:30,0,Business Hours,37,0,,37,6,0,0,0,6,0,0,,,,0,0,,0,
5/29/2021 18:30,0,Business Hours,37,0,,37,6,0,4,0,0,2,0,0,,,2,0,,0,
5/29/2021 19:00,0,Business Hours,38,0,,38,7,0,0,0,7,0,0,,,,0,0,,0,
5/29/2021 19:00,0,Business Hours,38,0,,38,7,0,5,0,0,2,0,0,,,1,0,,0,
5/29/2021 19:30,0,Business Hours,39,0,,39,2,0,0,0,1,1,0,0,,,1,0,,0,
5/29/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,5,0,0,,,,0,0,,0,
5/29/2021 20:00,0,Business Hours,40,0,,40,9,0,2,0,2,5,0,0,,,4,0,,0,
5/29/2021 20:30,0,Business Hours,41,0,,41,3,0,0,0,3,0,0,,,,0,0,,0,
5/29/2021 20:30,0,Business Hours,41,0,,41,3,0,0,0,0,3,0,0,,,3,0,,0,
5/29/2021 21:00,0,Business Hours,42,0,,42,4,0,0,0,4,0,0,,,,0,0,,0,
5/29/2021 21:00,0,Business Hours,42,0,,42,3,0,0,0,0,3,0,0,,,3,0,,0,
5/29/2021 21:30,0,Business Hours,43,0,,43,1,0,0,0,1,0,0,,,,0,0,,0,
5/29/2021 21:30,0,Business Hours,43,0,,43,1,0,0,0,0,1,0,,,,0,0,,0,
5/29/2021 22:00,0,Out of BH,44,0,,44,1,0,0,0,1,0,0,,,,0,0,,0,
5/29/2021 22:00,0,Out of BH,44,0,,44,3,0,1,0,1,1,0,0,,,1,0,,0,
5/29/2021 22:30,0,Out of BH,45,0,,45,2,0,0,0,2,0,0,,,,0,0,,0,
5/29/2021 22:30,0,Out of BH,45,0,,45,2,0,1,0,0,1,0,0,,,0,0,,0,
5/29/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,1,0,0,,,,0,0,,0,
5/29/2021 23:00,0,Out of BH,46,0,,46,1,0,1,0,0,0,0,0,,,0,0,,0,
5/30/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,0,1,0,0,,,1,0,,0,
5/30/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 0:30,0,Out of BH,1,0,,1,1,0,1,0,0,0,0,0,,,0,0,,0,
5/30/2021 0:30,0,Out of BH,1,0,,1,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 1:00,0,Out of BH,2,0,,2,2,0,0,0,1,1,0,0,,,1,0,,0,
5/30/2021 1:30,0,Out of BH,3,0,,3,2,0,0,0,1,1,0,0,,,1,0,,0,
5/30/2021 2:30,0,Out of BH,5,0,,5,2,0,1,0,1,0,0,0,,,0,0,,0,
5/30/2021 3:30,0,Out of BH,7,0,,7,1,0,1,0,0,0,0,0,,,0,0,,0,
5/30/2021 3:30,0,Out of BH,7,0,,7,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,0,1,0,0,,,1,0,,0,
5/30/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 5:30,0,Out of BH,11,0,,11,1,0,1,0,0,0,0,0,,,0,0,,0,
5/30/2021 5:30,0,Out of BH,11,0,,11,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 6:00,0,Out of BH,12,0,,12,1,0,1,0,0,0,0,0,,,0,0,,0,
5/30/2021 6:00,0,Out of BH,12,0,,12,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,0,1,0,0,,,1,0,,0,
5/30/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 7:30,0,Out of BH,15,0,,15,2,0,1,0,1,0,0,0,,,0,0,,0,
5/30/2021 8:00,0,Business Hours,16,0,,16,3,0,2,0,0,1,0,0,,,1,0,,0,
5/30/2021 8:00,0,Business Hours,16,0,,16,3,0,0,0,3,0,0,,,,0,0,,0,
5/30/2021 8:30,0,Business Hours,17,0,,17,6,0,0,0,0,6,0,0,,,6,0,,0,
5/30/2021 8:30,0,Business Hours,17,0,,17,6,0,0,0,6,0,0,,,,0,0,,0,
5/30/2021 9:00,2,Business Hours,18,5,,18,2,0,0,0,0,2,0,5,1,1,1,1,362,0,
5/30/2021 9:00,6,Business Hours,18,109,,18,7,14,0,0,0,7,0,15.57,0.86,0.86,7,7,382,12,128.67
5/30/2021 9:30,4,Business Hours,19,120,,19,5,4,0,0,0,5,0,24,0.8,0.8,5,5,302,4,94.25
5/30/2021 10:00,7,Business Hours,20,89,,20,7,0,0,0,0,7,0,12.71,1,0.86,7,7,253,0,
5/30/2021 10:30,6,Business Hours,21,66,,21,6,0,0,0,0,6,0,11,1,0.83,6,6,338,0,
5/30/2021 10:30,3,Business Hours,21,46,,21,3,0,0,0,0,3,0,15.33,1,0.67,3,3,220,0,
5/30/2021 11:00,6,Business Hours,22,63,,22,6,0,0,0,0,6,0,10.5,1,1,6,6,339,0,
5/30/2021 11:30,3,Business Hours,23,97,,23,7,0,0,1,0,6,1,32.25,0.5,0.5,3,3,367,0,
5/30/2021 12:00,0,Business Hours,24,397,,24,7,0,0,1,0,6,2,99.33,0,0,4,4,236,0,
5/30/2021 12:30,4,Business Hours,25,251,,25,10,0,0,0,0,10,0,35.86,0.43,0.29,7,7,409,0,
5/30/2021 12:30,0,Business Hours,25,60,,25,1,0,0,0,0,1,0,60,0,0,1,1,351,0,
5/30/2021 13:00,4,Business Hours,26,34,,26,4,3,0,0,0,4,0,11.33,1,1,3,3,205,3,74.67
5/30/2021 13:30,6,Business Hours,27,100,,27,7,2,0,0,0,7,0,16.67,0.83,0.83,6,6,726,2,73.5
5/30/2021 14:00,3,Business Hours,28,65,,28,4,0,0,0,0,4,0,21.67,0.67,0.67,3,3,640,0,
5/30/2021 14:00,1,Business Hours,28,14,,28,1,0,0,0,0,1,0,14,1,1,1,1,324,0,
5/30/2021 14:30,3,Business Hours,29,45,,29,3,0,0,0,0,3,0,15,1,0.67,3,3,390,0,
5/30/2021 15:00,3,Business Hours,30,32,,30,3,1,0,0,0,3,0,10.67,1,1,3,3,241,1,352
5/30/2021 15:00,1,Business Hours,30,9,,30,1,0,0,0,0,1,0,9,1,1,1,1,436,0,
5/30/2021 15:30,4,Business Hours,31,45,,31,4,0,0,0,0,4,0,15,1,0.67,3,3,272,0,
5/30/2021 15:30,1,Business Hours,31,12,,31,1,0,0,0,0,1,0,12,1,1,1,1,282,0,
5/30/2021 16:00,0,Business Hours,32,42,,32,1,0,0,0,0,1,0,42,0,0,1,1,244,0,
5/30/2021 16:00,1,Business Hours,32,9,,32,1,0,0,0,0,1,0,9,1,1,1,1,481,0,
5/30/2021 16:30,3,Business Hours,33,85,,33,4,0,0,0,0,4,0,28.33,0.67,0.33,3,3,414,0,
5/30/2021 17:00,5,Business Hours,34,61,,34,5,0,0,0,0,5,0,15.25,1,0.75,4,4,286,0,
5/30/2021 17:00,1,Business Hours,34,10,,34,1,0,0,0,0,1,0,10,1,1,1,1,393,0,
5/30/2021 17:30,2,Business Hours,35,21,,35,2,0,0,0,0,2,0,10.5,1,1,2,2,257,0,
5/30/2021 17:30,0,Business Hours,35,43,,35,1,0,0,0,0,1,0,43,0,0,1,1,368,0,
5/30/2021 18:00,0,Business Hours,36,0,,36,1,0,0,0,1,0,0,,,,0,0,,0,
5/30/2021 18:00,0,Business Hours,36,0,,36,3,0,2,0,1,0,0,0,,,0,0,,0,
5/30/2021 18:30,0,Business Hours,37,0,,37,3,0,0,0,3,0,0,,,,0,0,,0,
5/30/2021 18:30,0,Business Hours,37,0,,37,5,0,1,0,1,3,0,0,,,3,0,,0,
5/30/2021 19:00,0,Business Hours,38,0,,38,4,0,0,0,4,0,0,,,,0,0,,0,
5/30/2021 19:00,0,Business Hours,38,0,,38,4,0,1,0,0,3,0,0,,,3,0,,0,
5/30/2021 19:30,0,Business Hours,39,0,,39,6,0,0,0,6,0,0,,,,0,0,,0,
5/30/2021 19:30,0,Business Hours,39,0,,39,6,0,1,0,0,5,0,0,,,4,0,,0,
5/30/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,5,0,0,,,,0,0,,0,
5/30/2021 20:00,0,Business Hours,40,0,,40,7,0,6,0,1,0,0,0,,,0,0,,0,
5/30/2021 20:30,0,Business Hours,41,0,,41,6,0,0,0,6,0,0,,,,0,0,,0,
5/30/2021 20:30,0,Business Hours,41,0,,41,6,0,3,0,0,3,0,0,,,2,0,,0,
5/30/2021 21:00,0,Business Hours,42,0,,42,4,0,0,0,4,0,0,,,,0,0,,0,
5/30/2021 21:00,0,Business Hours,42,0,,42,4,0,1,0,0,3,0,0,,,1,0,,0,
